chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,original_sample,LABEL
0.5089575,1.7830307e-06,1770.443632975713,1405.007893247305,3110.0398936170213,0.1589095744680851,-1087.1562,29.703506,-20.034216,-34.13508,-22.488422,-3.376789,7.583415,5.7613297,3.3729331,1.1813165,0.9862326,4.318849,-0.5050017,-5.809852,-0.67819107,2.3879845,1.1336185,1.031954,-0.7140121,0.08414141,biden-to-linus,FAKE
0.39110526,1.9429235e-06,1772.3917726438806,1538.3168512926527,3194.4813829787236,0.14410530252659576,-1100.0991,23.236444,-7.8600416,-18.42036,-14.90029,-3.9805453,3.5748487,3.5143034,2.5376651,-0.2521074,-1.7891923,-0.21573466,-1.8347449,-3.5693908,-1.9199759,-1.3544744,-0.36335868,2.4486527,1.4870844,-1.2182232,biden-to-linus,FAKE
0.35078874,3.2651217e-06,1997.3585299775416,1691.8229814280103,3623.3377659574467,0.1563694730718085,-1094.1316,26.983286,4.5969906,1.7315967,0.6432511,-6.9969487,-9.847003,-4.654113,-2.4528387,-4.843599,-5.84671,-2.9801652,-3.1062844,-2.8930826,-3.4972873,-1.8502549,-2.388121,-4.445907,-1.6491507,-2.2680569,biden-to-linus,FAKE
0.372831,2.758507e-06,1826.7126947861846,1437.0850812487092,3203.4574468085107,0.1636988863031915,-1095.0957,28.050552,-3.9979122,-12.271591,-6.1124363,-3.4955945,-3.5270715,0.3898608,2.1953516,-0.62589955,-2.9267066,-2.0136144,-2.8253274,-3.4642353,-2.740386,-2.2275996,-1.7782072,-1.5794244,-0.43631518,-0.5794051,biden-to-linus,FAKE
0.37302166,2.3468394e-06,1961.372522770523,1509.4330123388493,3457.6961436170213,0.17292947972074468,-1090.6305,26.739277,-9.714917,-21.78133,-15.351189,-4.491646,3.7786696,5.5883856,1.7678038,-3.368788,-3.831455,0.31773436,-3.0755217,-2.30261,1.5318141,0.6979397,-1.8261799,-3.4218926,-1.3927212,0.8115012,biden-to-linus,FAKE
0.31965378,2.9708538e-06,1685.1792028086786,1623.2628846756409,3018.8663563829787,0.1334202543218085,-1097.0172,31.618475,6.429074,-2.960182,-1.5038408,-3.2610714,-7.7664456,-7.8238544,-3.7736952,-3.2676022,-3.975303,-2.556655,-1.1586846,-1.5696657,-3.7215376,-3.3485248,-2.8650215,-3.160164,-2.5130029,-2.4342475,biden-to-linus,FAKE
0.33451015,2.963118e-06,1975.8335004419016,1704.705810248114,3576.71210106383,0.16845183676861702,-1098.0422,27.586819,4.963273,-3.2269855,-2.592478,-3.8821785,-7.098863,-6.391409,-3.8950086,-3.3587945,-4.321596,-2.0271595,-2.5140839,-3.4260561,-3.4821446,-1.9236697,-2.0358024,-2.641543,-1.1868716,-1.9575757,biden-to-linus,FAKE
0.35227388,2.7177634e-06,1979.6660639224965,1602.2120825332079,3422.872340425532,0.15753303690159576,-1101.4259,23.316261,3.8812678,0.937444,0.10710445,-7.6218777,-9.7611685,-4.0570493,-2.4217145,-5.027919,-4.883695,-2.4556794,-2.708334,-2.4907146,-2.1829991,-0.5486343,-1.048828,-2.7486305,-1.7308435,-2.1973686,biden-to-linus,FAKE
0.49618205,1.3869571e-06,1710.3852548201178,1361.7829600510331,3069.4813829787236,0.15408909574468085,-1099.7888,20.707521,-15.421659,-26.338629,-17.563652,-0.856529,8.104184,5.6865163,3.7542007,2.4874952,2.0045438,1.9903808,-2.8802042,-5.506639,-2.8536706,-0.5502974,2.0883179,2.0056732,0.17723219,3.40099,biden-to-linus,FAKE
0.28249195,4.118571e-06,2049.9689326016883,1678.264361798154,3748.254654255319,0.16226520944148937,-1084.4595,31.58744,0.59221804,-10.524362,-8.703914,-4.4632287,-3.177851,-4.635932,-6.866066,-4.883216,-3.0557413,-1.4499906,-3.079533,-2.747272,-4.2913427,-2.4132288,-3.148705,-4.833162,-3.3202832,-4.347205,biden-to-linus,FAKE
0.47305405,1.2008283e-06,1860.5019951786396,1371.8766812132571,3051.1136968085107,0.1665298786569149,-1107.6816,16.618757,-6.681464,-19.744474,-14.211218,-3.8342202,4.8397365,7.649064,2.67025,0.13866821,0.53901184,1.5045651,-2.6156592,-4.019152,-1.8282017,0.4747825,0.42885116,0.4576834,1.0273187,0.47230646,biden-to-linus,FAKE
0.35470432,2.9231574e-06,1697.2669881086347,1469.351336593231,2796.2101063829787,0.13609541223404256,-1105.1967,21.889772,-0.38003358,-12.691405,-10.245037,-4.262061,0.032956913,1.9045415,-1.0325645,-3.4126782,-3.0752034,-0.9026301,0.06659597,-0.0626888,-1.3225551,-2.4669566,-2.6053174,-1.6441867,-0.8439836,-1.5696425,biden-to-linus,FAKE
0.32350948,2.8827574e-06,1642.078578754579,1489.3281688471573,2989.278590425532,0.12255859375,-1102.4248,23.669418,1.8293484,-4.7322955,-4.7706285,-2.7453074,-4.2479672,-4.661003,-3.4510047,-4.5090227,-2.9374247,-1.5853806,-2.0795183,-2.0670316,-3.2344477,-1.8142337,-1.566715,-3.138794,-1.752041,-2.4466646,biden-to-linus,FAKE
0.3982379,3.5577643e-06,2147.443167236606,1647.9451487082322,3691.240026595745,0.19583714261968085,-1093.0597,27.77262,6.0973525,-5.1199255,-5.7596006,-6.041531,-7.303923,-2.9949918,-3.0391126,-5.0058913,-3.6398902,-2.6106822,-2.0267775,-0.8598766,-2.858686,-1.7638131,-2.480052,-3.7281563,-1.4582816,-1.8660145,biden-to-linus,FAKE
0.35118392,2.4832996e-06,1718.692848601179,1575.2719054956963,3231.88164893617,0.13508768284574468,-1101.4282,22.285242,6.3016357,3.123379,-2.1836326,-7.408289,-6.0564036,-1.8035389,-2.6411908,-4.986254,-4.5646,-2.3012922,-3.0396001,-2.6920156,-2.1946588,-0.9944566,-2.5812008,-3.1428304,-0.5720095,-2.17279,biden-to-linus,FAKE
0.31849018,3.4578495e-06,1599.4551256321752,1556.9796942919413,2846.3264627659573,0.10725565159574468,-1096.9828,29.163408,4.468726,-1.3135066,-2.0341237,-6.422888,-9.059047,-5.22195,-3.393887,-5.854993,-5.2256565,-2.8813226,-1.8032123,-1.4683328,-2.9740405,-2.4066815,-2.124109,-3.0346732,-0.9079219,-0.7579254,biden-to-linus,FAKE
0.35194555,2.455095e-06,1984.1547944212355,1635.8121933313555,3412.815824468085,0.16561564993351063,-1104.3656,20.736748,2.5434008,-6.6640906,-3.752311,-1.725607,-3.9008636,-3.8900576,-2.9748967,-1.582347,-3.0476189,-1.9994876,-2.4389658,-1.221255,-1.7890872,-1.8891499,-1.6316514,-2.6039875,-1.2362761,-1.3951751,biden-to-linus,FAKE
0.34310377,2.1939559e-06,1392.601017606594,1375.1626126813123,2493.932845744681,0.10598819813829788,-1106.8865,19.42876,-0.9169167,-4.201512,-1.3559368,-1.1176034,-3.686868,-3.8135645,-1.3488091,-1.503971,-2.0949516,-1.9294186,-1.4058676,-1.1356488,-2.3462644,-2.2700908,-1.7932748,-1.8634887,-1.4134791,-2.0003884,biden-to-linus,FAKE
0.28282797,3.853222e-06,1389.7064286377117,1406.6358094879254,2550.947473404255,0.09135014960106383,-1090.7358,32.386524,1.1430676,-0.9295517,0.022473782,-5.981048,-8.081299,-4.2548356,-2.245984,-5.077526,-4.8968616,-3.6801562,-4.021746,-2.4791522,-2.7667387,-2.9921622,-2.156198,-3.343725,-2.3141356,-1.6826099,biden-to-linus,FAKE
0.38345462,1.0207193e-06,1602.5693658444504,1440.8225588649761,2962.849069148936,0.13135804521276595,-1118.4175,9.640412,-1.6779808,-3.8302515,-3.374115,-1.8782035,-0.007653736,0.40930694,0.65128326,0.17298087,-0.40541327,-0.6876866,-1.1967412,-0.8184808,-0.6108456,-0.86974627,-0.5642694,-0.20343465,0.2018037,-0.41850692,biden-to-linus,FAKE
0.33462805,3.1050865e-06,1652.562449061333,1524.062503652394,2845.0797872340427,0.1225118434175532,-1104.2056,23.13038,3.652374,-6.2210116,-7.5311823,-4.0378795,-2.161761,-1.1875414,-3.8184924,-6.739091,-3.486042,-0.8636093,-1.5031327,-2.1132221,-2.4015732,-0.9801032,-1.0724647,-1.6413463,-1.4446417,-3.3684852,biden-to-linus,FAKE
0.3766671,2.3812865e-06,1614.9884013429707,1578.3783965200444,3064.8271276595747,0.1015157496675532,-1104.8949,25.011522,8.227143,0.78780955,-3.8018262,-5.7448874,-5.6362686,-3.8529952,-2.1964765,-3.38349,-3.9780328,-2.7140987,-2.538167,-1.7051105,-1.3465492,-1.9442956,-2.354741,-3.3036184,-2.172598,-1.333268,biden-to-linus,FAKE
0.3198656,2.031091e-06,1737.0475252939314,1576.7848429251524,3138.13164893617,0.1424586519281915,-1107.7062,19.296734,4.3638926,-0.81502336,-3.9247732,-4.8427634,-4.314178,-3.2717772,-2.6092663,-3.8765547,-2.8776152,-0.40282091,-0.54404455,-1.6282672,-3.0978,-2.095877,-1.3323015,-1.8035148,-0.79400694,-1.0431658,biden-to-linus,FAKE
0.27578226,3.2253577e-06,2110.6806940305346,1661.776624253145,3728.3909574468084,0.18368205618351063,-1097.3197,24.11349,2.8936186,-2.7428834,-1.1875813,-4.3640375,-6.4402843,-4.653733,-3.2564635,-2.8854897,-4.5802,-3.8017886,-3.7246137,-1.345836,-2.8886547,-3.2703795,-2.0326788,-2.119808,-0.60965633,-1.6339465,biden-to-linus,FAKE
0.41783592,1.1096029e-06,1784.4892265453975,1479.9895717447473,3177.942154255319,0.1726541722074468,-1115.3108,10.876006,-1.3978685,-3.1754103,-6.0419273,-4.745323,0.68833447,2.4872077,2.0614967,-1.1287134,-1.8787953,0.027939089,-1.7711061,-1.5005229,0.23554863,-0.5258455,-0.469986,-0.050647315,-1.0380659,-0.43228832,biden-to-linus,FAKE
0.3405448,3.4741356e-06,1655.8072409506412,1529.3099426566505,3055.435505319149,0.13121259973404256,-1095.4366,28.621264,2.784431,-7.175422,-12.623299,-6.6719613,0.010371436,-1.1133091,-4.14911,-7.1405997,-4.6994643,-0.7534329,-1.7223828,-2.6973264,-3.2770135,-2.639869,-2.1042042,-1.1154796,-0.9802997,-3.6245208,biden-to-linus,FAKE
0.35297224,3.0085623e-06,2278.0302430680467,1726.655798278214,3993.8497340425533,0.1885700631648936,-1099.5695,21.246437,6.270496,-2.6537495,-5.8793497,-6.0049157,-4.968001,-1.7979327,-5.626441,-5.9368687,-2.941645,-1.6620924,-2.6519787,-0.659207,-2.0953443,-2.0106153,-2.2303574,-2.0237343,-0.5333048,-2.4686322,biden-to-linus,FAKE
0.4039713,2.2514052e-06,1871.1495118404443,1637.6746043741903,3324.468085106383,0.15599547041223405,-1103.99,24.877167,9.051252,-1.8350036,-4.361272,-3.2374184,-2.360446,-2.3566716,-2.8780966,-2.993675,-3.3220086,-1.7108895,-3.0973997,-2.4270236,-3.1708696,-2.6755536,-2.2126055,-2.0294282,-0.97155374,-2.1935117,biden-to-linus,FAKE
0.34952563,2.1030694e-06,1203.2733200900147,1260.274650570796,2378.656914893617,0.07649393284574468,-1105.7897,24.966112,8.052926,0.36316645,-2.9480598,-2.9778118,-1.8255383,-2.045863,-1.8034521,-2.993325,-4.00692,-2.3306024,-1.659761,-1.9951507,-1.9464178,-2.230683,-2.03911,-2.1025915,-2.039337,-1.2034107,biden-to-linus,FAKE
0.3248482,1.9293955e-06,1722.7400420591466,1522.4849379427235,3075.7978723404253,0.16182367852393617,-1112.5872,18.155727,4.8617754,-5.0535965,-5.828032,-0.9390535,0.059805505,-1.8283834,-3.4599028,-2.8565295,-0.7499044,-0.1625194,-1.2883111,-2.107602,-2.0394893,-1.1506846,-0.8127386,-1.0154473,-1.3815132,-1.8720984,biden-to-linus,FAKE
0.33970398,3.0235155e-06,1777.5772781115945,1516.1995958493424,3121.592420212766,0.13589802194148937,-1098.1322,25.959158,2.0452895,-1.7660023,-3.6407318,-6.0141892,-6.0096717,-3.699671,-1.3339611,-1.6471136,-3.4628205,-4.7112584,-3.9063468,-0.9020177,-2.185055,-2.4683719,-1.8028269,-2.8802137,-1.4627111,-2.7291877,biden-to-linus,FAKE
0.32192674,3.0058347e-06,1475.9978179816576,1512.7314715281418,2852.4767287234044,0.09755236037234043,-1097.7817,28.336777,6.573789,0.5367555,-3.2656627,-6.6718163,-6.546898,-4.059322,-2.1899474,-3.6400387,-2.6484556,-2.2421634,-3.524926,-1.7814304,-2.956992,-3.374091,-3.095591,-3.548634,-2.2735596,-3.2558708,biden-to-linus,FAKE
0.3943074,2.6284768e-06,1869.8535307088605,1713.438170052892,3461.934840425532,0.14231320644946807,-1104.3197,24.741346,5.7160425,-4.510302,-4.2946234,-1.9894032,-4.319896,-5.923282,-4.528682,-4.3985257,-2.9400601,-1.1966707,-0.8942325,-1.3192984,-3.4180298,-2.4921412,-1.6982198,-1.9938742,-1.4425184,-1.9444644,biden-to-linus,FAKE
0.40357247,2.3192213e-06,1834.4267713175002,1633.987943468789,3427.1110372340427,0.14402738530585107,-1103.6764,23.690716,5.802393,0.0047339783,-1.3727453,-5.5169797,-6.3608627,-2.8909957,-2.3501387,-4.8024306,-4.365252,-2.5686224,-2.8255525,-3.1997948,-3.0379875,-1.4504851,-1.63397,-2.6296735,-1.2700117,-1.3387134,biden-to-linus,FAKE
0.38356003,2.7520841e-06,2232.8959054934103,1734.6543064075024,4003.740026595745,0.18846617353723405,-1098.9679,26.191162,6.480981,-0.67040145,-0.21362598,-4.217301,-9.189955,-5.8205967,-2.4612057,-4.3656707,-5.952744,-2.7965224,-1.8979862,-1.607053,-3.117629,-1.3933101,-1.1678915,-3.3085876,-2.1202695,-2.6915948,biden-to-linus,FAKE
0.31926695,3.5288422e-06,1587.0705671447818,1522.3730576370556,2696.3929521276596,0.11661091256648937,-1093.6506,34.67361,5.665888,-8.575378,-7.3420424,-5.039064,-7.6588597,-7.9165955,-5.23883,-4.00644,-3.8004098,-2.4441988,-1.8946816,-1.125251,-1.8763874,-1.7281038,-1.5072364,-3.2301402,-3.0261137,-2.536595,biden-to-linus,FAKE
0.35105053,3.1403467e-06,1901.8761272774493,1621.6304278685907,3570.894281914894,0.13462017952127658,-1095.2405,25.972874,7.1318913,6.7436357,-3.4199998,-10.1047535,-8.309412,-4.087486,-4.879434,-7.998716,-3.4819765,-3.2044067,-4.650273,-1.4209167,-3.4556124,-1.3263496,-1.7878239,-2.2381208,0.7726638,-2.694557,biden-to-linus,FAKE
0.38519704,2.066722e-06,1620.1864307149397,1439.2944541884167,2904.1722074468084,0.11865753823138298,-1107.38,18.472054,1.1201493,-3.6450968,-6.518308,-4.667035,-0.42621255,1.5750576,-0.75882435,-5.0696044,-4.4095244,-2.6227558,-3.50439,-2.4353235,-2.773382,-1.1873207,-0.031086316,-0.7797841,-0.18934749,-1.9858215,biden-to-linus,FAKE
0.44536135,1.8925165e-06,1922.629742145718,1541.2111589942094,3396.6090425531916,0.16157953789893617,-1106.6685,16.788092,-0.12511322,-6.916166,-6.308086,-2.9292793,-0.20835239,0.38311264,-2.8433673,-3.9699109,-2.378372,-1.5832112,-2.133654,-1.9425553,-2.367925,-0.25408968,1.0355241,0.06425895,-0.37212387,-2.1647363,biden-to-linus,FAKE
0.30726987,2.6834423e-06,2130.7387087316065,1729.2035516451938,3802.277260638298,0.17898624501329788,-1104.3662,23.234653,9.917144,-1.4095389,-2.7078788,-3.1318405,-6.0727143,-5.6132307,-5.5741453,-4.573492,-4.491671,-3.1482399,-2.8217485,-2.594949,-2.7680452,-1.2145324,-1.0141644,-1.8702025,-1.3913807,-2.3669813,biden-to-linus,FAKE
0.3507362,3.169081e-06,1794.4664506246538,1674.2345817846588,3446.3929521276596,0.11962890625,-1096.1752,27.479198,5.303475,3.735312,-2.8816142,-9.046863,-7.204785,-3.5583732,-3.2308316,-5.8977,-4.685188,-2.0832283,-2.5236888,-2.622847,-3.8159897,-2.8656895,-2.8681884,-3.1141117,-1.0553501,-2.4301176,biden-to-linus,FAKE
0.34935397,3.3275267e-06,1558.0664972979127,1511.7737823112855,2985.7047872340427,0.10291306515957446,-1090.5605,35.295036,10.884715,6.220651,3.2312696,-4.242755,-7.6201906,-4.571141,-1.964325,-4.928108,-5.289056,-3.0264425,-4.476856,-4.2771654,-4.1464205,-3.9122934,-3.7756112,-4.491839,-3.7837274,-3.188007,biden-to-linus,FAKE
0.41804138,2.960584e-06,1754.1577516692657,1487.4701688137923,3168.134973404255,0.15431765292553193,-1085.1443,33.578903,-10.939867,-26.491362,-18.319466,-0.45256034,6.672092,0.2571184,-0.121395946,0.2418248,-2.1853826,0.32853696,-2.9452257,-5.203314,-1.7598083,-2.241248,-2.0983558,0.53723836,-1.3574723,-1.502385,biden-to-linus,FAKE
0.40146858,2.072553e-06,1940.0726799923336,1525.4400873961524,3406.665558510638,0.17986930684840424,-1102.8269,20.9956,-4.4023604,-9.841908,-6.6747994,-2.0534203,-0.11460248,-0.36720783,0.46503356,-2.6359935,-5.981215,-2.1002643,-0.18486011,-1.3244663,-0.64115745,-0.8964262,-0.96479523,-0.8327571,-1.8605316,-1.837485,biden-to-linus,FAKE
0.32615235,3.0155155e-07,2819.425020910623,1708.826316863711,4390.625,0.3442538646941489,-1130.578,-0.0432599,-0.39979047,0.036691558,-0.6501614,0.17541167,0.5892416,-0.31548637,0.20385395,0.035509408,-0.4737442,0.3606478,-0.049468167,-0.35882142,0.46905217,-0.042966362,-0.23078376,0.35340574,-0.1651388,-0.13108604,biden-to-linus,FAKE
0.33906552,2.988276e-06,1951.5309254872668,1537.269335038353,3362.533244680851,0.17155294215425532,-1096.7742,24.890469,1.6556306,-3.2297595,-4.079759,-7.88618,-7.409214,-3.7666283,-1.6965793,-2.0728352,-3.3862598,-1.929968,-2.7400906,-1.9666448,-2.045782,-1.7661178,-2.7224758,-2.5722861,-0.4125325,-1.9490253,biden-to-linus,FAKE
0.28575236,3.4340737e-06,1617.0600870921503,1545.9657173100882,3029.504654255319,0.1077179604388298,-1091.0576,30.87767,4.6581306,4.164366,-0.9860866,-9.944236,-11.348341,-5.665874,-3.1932867,-6.889693,-5.221708,-1.9304935,-3.27575,-3.1328204,-3.7800834,-2.2884743,-2.8732316,-4.595009,-1.5584654,-2.4383328,biden-to-linus,FAKE
0.37203622,2.6655027e-06,1538.7960783546075,1501.6151922811514,2878.407579787234,0.11290205285904255,-1101.0653,23.277184,-0.8803018,-2.6623595,-1.295136,-4.7278843,-6.0344796,-3.0343583,-0.41018173,-2.7230923,-5.1734056,-3.8643098,-1.9533172,-2.163741,-2.8948238,-1.1669035,-0.9458522,-2.0659273,-0.82008266,-1.2905252,biden-to-linus,FAKE
0.33415207,3.7628377e-06,1622.4067574215537,1533.487817155842,3009.3916223404253,0.12127036236702128,-1089.6694,35.254204,8.939039,-0.72810256,-6.1448593,-8.460226,-6.2127924,-4.6732574,-6.3737483,-7.807581,-5.328982,-2.2805653,-2.929719,-2.2142282,-4.1411676,-2.3414626,-0.6205181,-2.3911242,-2.1046665,-2.659696,biden-to-linus,FAKE
0.3948677,2.0119428e-06,1505.7667145678397,1476.7589359351057,2751.3297872340427,0.10667386968085106,-1107.0878,20.788153,2.6052465,-3.4817998,-2.8115246,-2.0910223,-3.351288,-3.382912,-2.3357134,-3.5953712,-3.5951715,-1.9078763,-2.1140506,-1.8839734,-2.8334541,-1.7900486,-1.0731027,-2.2793329,-1.5009278,-1.3309686,biden-to-linus,FAKE
0.39199096,2.6110877e-06,1751.739262175676,1614.8689195322836,3345.16289893617,0.1317320478723404,-1100.9525,26.810553,7.150104,-0.9749014,-3.0694706,-4.954823,-6.1431108,-4.801277,-3.538189,-3.3294184,-2.7900496,-2.2889047,-2.7151828,-2.1461463,-2.5147836,-2.2775095,-1.9736099,-2.311701,-1.5495012,-1.4928889,biden-to-linus,FAKE
0.4366827,2.4071473e-06,1633.8195218341964,1539.7123402877814,3044.38164893617,0.127197265625,-1098.597,25.893423,0.07637052,-7.6365104,-3.3197877,-1.0345379,-3.0780017,-4.579242,-2.2288182,-0.95134914,-3.121684,-1.4236109,-1.2887954,-2.5192044,-3.7925055,-3.5287108,-3.0131173,-2.2118788,-0.79779184,-1.837546,biden-to-linus,FAKE
0.38083088,2.3100483e-06,2547.0934067753583,1704.8204153698512,4323.304521276596,0.23136220079787234,-1106.928,11.514592,7.0781054,4.4283714,-1.2892977,-4.683215,-4.557845,-2.535384,-3.0621471,-2.3496473,-4.065967,-1.7800804,-4.045065,-1.1884266,-1.7829578,-1.6567882,-0.9021947,-1.4434373,-0.8045136,-1.4576817,biden-to-linus,FAKE
0.41472873,1.0292113e-06,1790.7567893649386,1468.0677539362873,3115.442154255319,0.1494867852393617,-1111.1265,15.707357,-8.249375,-19.570494,-13.458719,-1.0718784,6.392313,5.106813,0.09563563,-0.82703394,2.3891008,3.4736104,0.5500602,-2.5532076,-3.0394979,-1.3868232,0.4221099,0.68159324,-0.061300855,0.35376653,biden-to-linus,FAKE
0.36205107,3.2953615e-06,1867.6857842993547,1543.6810595005138,3202.958776595745,0.16516892453457446,-1094.1909,28.12884,-0.84539616,-5.94284,-3.2220747,-5.3616867,-6.742583,-4.196589,-3.2028592,-4.0453863,-3.876122,-1.7205311,-2.1181006,-2.1334176,-2.1193845,-1.3763009,-1.7461473,-2.6659224,-1.7510501,-2.2199302,biden-to-linus,FAKE
0.3565741,2.0056495e-06,2141.8166802804726,1662.7360446564294,3675.282579787234,0.1740462932180851,-1111.0894,14.53638,5.870105,0.8838472,-1.5158228,-3.0231197,-4.1255465,-2.7061963,-2.7684162,-3.2750235,-4.1905336,-1.4797956,-1.380303,-0.96382135,-2.4826422,-1.8589033,-1.5968264,-1.9979886,-1.5302707,-2.2293406,biden-to-linus,FAKE
0.3597485,2.79998e-06,1691.018397067701,1556.0348039404437,3259.8902925531916,0.11983149102393617,-1098.1575,25.146673,7.117781,5.8734365,1.45054,-7.5716476,-8.732404,-4.08009,-2.5092218,-3.184282,-4.079862,-2.1963754,-2.096361,-1.4568877,-2.470855,-2.8098626,-2.5719802,-3.0746772,-2.3815067,-2.6240914,biden-to-linus,FAKE
0.40754256,2.51544e-06,2035.709609200755,1604.7873014319996,3625.0,0.17942777593085107,-1101.6068,24.004553,2.2084088,-3.060251,-3.0191774,-4.7389464,-6.2887692,-3.559358,-0.8875252,-1.7951843,-2.3447695,-1.9985297,-2.3360608,-2.446968,-3.1551583,-2.2138705,-2.0106742,-3.1724656,-2.0600934,-1.5171775,biden-to-linus,FAKE
0.37697065,2.6742682e-06,1993.4490073516622,1635.4546738751858,3689.8271276595747,0.16414561170212766,-1099.3965,26.030369,1.6551744,-2.6539848,-2.2486427,-6.8010745,-8.156646,-2.8729653,-0.30925635,-2.7674024,-3.6288767,-1.4059631,-2.0071359,-2.680417,-2.4426498,-1.2200044,-1.1409504,-3.04109,-1.7800945,-1.4010644,biden-to-linus,FAKE
0.32328963,3.538305e-06,1812.9239240373886,1455.4019301858923,3018.533909574468,0.13988218916223405,-1095.4562,25.820448,-3.644901,-5.118225,-0.31120607,-5.2890263,-9.510257,-3.5788581,0.85489905,-2.1760828,-4.5565023,-2.4165404,-2.5630612,-2.910439,-2.6359181,-1.0375805,-1.8745929,-3.854948,-1.4001596,-1.3297359,biden-to-linus,FAKE
0.3759371,1.6749985e-06,1747.1018283396652,1423.5035001083845,2901.6788563829787,0.1537618434175532,-1112.793,13.68093,-3.564008,-5.9257083,-3.0197244,-3.922601,-4.6343718,-0.11815519,2.8734517,-0.38044897,-1.983516,-0.8629274,-1.0587513,-1.1927323,-0.86544037,0.14509015,0.010920623,-2.150719,-1.9762363,-0.6409337,biden-to-linus,FAKE
0.38757178,1.7746839e-06,1821.0795510727935,1520.2753850257511,3157.496675531915,0.1563694730718085,-1112.5427,14.882959,-1.3184851,-7.977756,-5.8752546,-0.42669532,0.8443263,-1.136754,-2.3902254,-2.426929,-1.314221,-0.0016033953,-0.8424377,-1.447424,-1.1980407,-0.4558352,-1.467222,-2.0806897,-1.0097582,-1.4299266,biden-to-linus,FAKE
0.36125445,2.5126735e-06,2322.4547182050323,1825.834239434131,4173.038563829788,0.1807887300531915,-1105.3405,17.369366,7.3133903,3.3231006,0.24930154,-5.885717,-7.284016,-3.2009687,-3.902323,-3.9902072,-4.408433,-1.3293267,-3.0461075,-1.3735114,-1.6743124,-0.9927844,-0.94149125,-2.744899,-0.7794887,-2.1128373,biden-to-linus,FAKE
0.3640538,3.34444e-06,1702.1654871573503,1580.4978016620607,3258.809840425532,0.11983668550531915,-1097.5869,26.285177,2.9767573,-1.4716432,-1.7326897,-4.6777706,-7.21086,-4.8152485,-2.9247205,-4.4808917,-5.9569993,-4.30697,-2.9054565,-2.8093004,-3.382336,-0.63738906,-0.8355064,-3.3880515,-1.5876186,-2.4594114,biden-to-linus,FAKE
0.33319017,3.3289691e-06,1736.6049580063814,1537.5294353171187,3182.2639627659573,0.11998213098404255,-1096.5905,23.96498,3.6241326,1.0153875,-5.036429,-8.327219,-4.46425,-3.8095047,-6.750987,-5.7041163,-2.8681958,-2.325707,-2.8249407,-0.19623272,-1.1508203,-1.1036654,-2.8906133,-3.0440016,-0.4988154,-3.3296318,biden-to-linus,FAKE
