image_name,original_sample,LABEL
biden-to-Obama_6,biden-to-Obama,FAKE
biden-to-Obama_7,biden-to-Obama,FAKE
biden-to-Obama_8,biden-to-Obama,FAKE
biden-to-Obama_9,biden-to-Obama,FAKE
biden-to-Obama_10,biden-to-Obama,FAKE
biden-to-Obama_11,biden-to-Obama,FAKE
biden-to-Obama_12,biden-to-Obama,FAKE
biden-to-Obama_13,biden-to-Obama,FAKE
biden-to-Obama_14,biden-to-Obama,FAKE
biden-to-Obama_15,biden-to-Obama,FAKE
biden-to-Obama_16,biden-to-Obama,FAKE
biden-to-Obama_17,biden-to-Obama,FAKE
biden-to-Obama_18,biden-to-Obama,FAKE
biden-to-Obama_19,biden-to-Obama,FAKE
biden-to-Obama_20,biden-to-Obama,FAKE
biden-to-Obama_21,biden-to-Obama,FAKE
biden-to-Obama_22,biden-to-Obama,FAKE
biden-to-Obama_23,biden-to-Obama,FAKE
biden-to-Obama_24,biden-to-Obama,FAKE
biden-to-Obama_25,biden-to-Obama,FAKE
biden-to-Obama_26,biden-to-Obama,FAKE
biden-to-Obama_27,biden-to-Obama,FAKE
biden-to-Obama_28,biden-to-Obama,FAKE
biden-to-Obama_29,biden-to-Obama,FAKE
biden-to-Obama_30,biden-to-Obama,FAKE
biden-to-Obama_31,biden-to-Obama,FAKE
biden-to-Obama_32,biden-to-Obama,FAKE
biden-to-Obama_33,biden-to-Obama,FAKE
biden-to-Obama_34,biden-to-Obama,FAKE
biden-to-Obama_35,biden-to-Obama,FAKE
biden-to-Obama_36,biden-to-Obama,FAKE
biden-to-Obama_37,biden-to-Obama,FAKE
biden-to-Obama_38,biden-to-Obama,FAKE
biden-to-Obama_39,biden-to-Obama,FAKE
biden-to-Obama_40,biden-to-Obama,FAKE
biden-to-Obama_41,biden-to-Obama,FAKE
biden-to-Obama_42,biden-to-Obama,FAKE
biden-to-Obama_43,biden-to-Obama,FAKE
biden-to-Obama_44,biden-to-Obama,FAKE
biden-to-Obama_45,biden-to-Obama,FAKE
biden-to-Obama_46,biden-to-Obama,FAKE
biden-to-Obama_47,biden-to-Obama,FAKE
biden-to-Obama_48,biden-to-Obama,FAKE
biden-to-Obama_49,biden-to-Obama,FAKE
biden-to-Obama_50,biden-to-Obama,FAKE
biden-to-Obama_51,biden-to-Obama,FAKE
biden-to-Obama_52,biden-to-Obama,FAKE
biden-to-Obama_53,biden-to-Obama,FAKE
biden-to-Obama_54,biden-to-Obama,FAKE
biden-to-Obama_55,biden-to-Obama,FAKE
biden-to-Obama_56,biden-to-Obama,FAKE
biden-to-Obama_57,biden-to-Obama,FAKE
biden-to-Obama_58,biden-to-Obama,FAKE
biden-to-Obama_59,biden-to-Obama,FAKE
biden-to-Obama_60,biden-to-Obama,FAKE
biden-to-Obama_61,biden-to-Obama,FAKE
biden-to-Obama_62,biden-to-Obama,FAKE
biden-to-Obama_63,biden-to-Obama,FAKE
biden-to-Obama_64,biden-to-Obama,FAKE
biden-to-Obama_65,biden-to-Obama,FAKE
biden-to-Obama_66,biden-to-Obama,FAKE
biden-to-Obama_67,biden-to-Obama,FAKE
biden-to-Obama_68,biden-to-Obama,FAKE
biden-to-Obama_69,biden-to-Obama,FAKE
biden-to-Obama_70,biden-to-Obama,FAKE
biden-to-Obama_71,biden-to-Obama,FAKE
biden-to-Obama_72,biden-to-Obama,FAKE
biden-to-Obama_73,biden-to-Obama,FAKE
biden-to-Obama_74,biden-to-Obama,FAKE
biden-to-Obama_75,biden-to-Obama,FAKE
biden-to-Obama_76,biden-to-Obama,FAKE
biden-to-Obama_77,biden-to-Obama,FAKE
biden-to-Obama_78,biden-to-Obama,FAKE
biden-to-Obama_79,biden-to-Obama,FAKE
biden-to-Obama_80,biden-to-Obama,FAKE
biden-to-Obama_81,biden-to-Obama,FAKE
biden-to-Obama_82,biden-to-Obama,FAKE
biden-to-Obama_83,biden-to-Obama,FAKE
biden-to-Obama_84,biden-to-Obama,FAKE
biden-to-Obama_85,biden-to-Obama,FAKE
biden-to-Obama_86,biden-to-Obama,FAKE
biden-to-Obama_87,biden-to-Obama,FAKE
biden-to-Obama_88,biden-to-Obama,FAKE
biden-to-Obama_89,biden-to-Obama,FAKE
biden-to-Obama_90,biden-to-Obama,FAKE
biden-to-Obama_91,biden-to-Obama,FAKE
biden-to-Obama_92,biden-to-Obama,FAKE
biden-to-Obama_93,biden-to-Obama,FAKE
biden-to-Obama_94,biden-to-Obama,FAKE
biden-to-Obama_95,biden-to-Obama,FAKE
biden-to-Obama_96,biden-to-Obama,FAKE
biden-to-Obama_97,biden-to-Obama,FAKE
biden-to-Obama_98,biden-to-Obama,FAKE
biden-to-Obama_99,biden-to-Obama,FAKE
biden-to-Obama_100,biden-to-Obama,FAKE
biden-to-Obama_101,biden-to-Obama,FAKE
biden-to-Obama_102,biden-to-Obama,FAKE
biden-to-Obama_103,biden-to-Obama,FAKE
biden-to-Obama_104,biden-to-Obama,FAKE
biden-to-Obama_105,biden-to-Obama,FAKE
biden-to-Obama_106,biden-to-Obama,FAKE
biden-to-Obama_107,biden-to-Obama,FAKE
biden-to-Obama_108,biden-to-Obama,FAKE
biden-to-Obama_109,biden-to-Obama,FAKE
biden-to-Obama_110,biden-to-Obama,FAKE
biden-to-Obama_111,biden-to-Obama,FAKE
biden-to-Obama_112,biden-to-Obama,FAKE
biden-to-Obama_113,biden-to-Obama,FAKE
biden-to-Obama_114,biden-to-Obama,FAKE
biden-to-Obama_115,biden-to-Obama,FAKE
biden-to-Obama_116,biden-to-Obama,FAKE
biden-to-Obama_117,biden-to-Obama,FAKE
biden-to-Obama_118,biden-to-Obama,FAKE
biden-to-Obama_119,biden-to-Obama,FAKE
biden-to-Obama_120,biden-to-Obama,FAKE
biden-to-Obama_121,biden-to-Obama,FAKE
biden-to-Obama_122,biden-to-Obama,FAKE
biden-to-Obama_123,biden-to-Obama,FAKE
biden-to-Obama_124,biden-to-Obama,FAKE
biden-to-Obama_125,biden-to-Obama,FAKE
biden-to-Obama_126,biden-to-Obama,FAKE
biden-to-Obama_127,biden-to-Obama,FAKE
biden-to-Obama_128,biden-to-Obama,FAKE
biden-to-Obama_129,biden-to-Obama,FAKE
biden-to-Obama_130,biden-to-Obama,FAKE
biden-to-Obama_131,biden-to-Obama,FAKE
biden-to-Obama_132,biden-to-Obama,FAKE
biden-to-Obama_133,biden-to-Obama,FAKE
biden-to-Obama_134,biden-to-Obama,FAKE
biden-to-Obama_135,biden-to-Obama,FAKE
biden-to-Obama_136,biden-to-Obama,FAKE
biden-to-Obama_137,biden-to-Obama,FAKE
biden-to-Obama_138,biden-to-Obama,FAKE
biden-to-Obama_139,biden-to-Obama,FAKE
biden-to-Obama_140,biden-to-Obama,FAKE
biden-to-Obama_141,biden-to-Obama,FAKE
biden-to-Obama_142,biden-to-Obama,FAKE
biden-to-Obama_143,biden-to-Obama,FAKE
biden-to-Obama_144,biden-to-Obama,FAKE
biden-to-Obama_145,biden-to-Obama,FAKE
biden-to-Obama_146,biden-to-Obama,FAKE
biden-to-Obama_147,biden-to-Obama,FAKE
biden-to-Obama_148,biden-to-Obama,FAKE
biden-to-Obama_149,biden-to-Obama,FAKE
biden-to-Obama_150,biden-to-Obama,FAKE
biden-to-Obama_151,biden-to-Obama,FAKE
biden-to-Obama_152,biden-to-Obama,FAKE
biden-to-Obama_153,biden-to-Obama,FAKE
biden-to-Obama_154,biden-to-Obama,FAKE
biden-to-Obama_155,biden-to-Obama,FAKE
biden-to-Obama_156,biden-to-Obama,FAKE
biden-to-Obama_157,biden-to-Obama,FAKE
biden-to-Obama_158,biden-to-Obama,FAKE
biden-to-Obama_159,biden-to-Obama,FAKE
biden-to-Obama_160,biden-to-Obama,FAKE
biden-to-Obama_161,biden-to-Obama,FAKE
biden-to-Obama_162,biden-to-Obama,FAKE
biden-to-Obama_163,biden-to-Obama,FAKE
biden-to-Obama_164,biden-to-Obama,FAKE
biden-to-Obama_165,biden-to-Obama,FAKE
biden-to-Obama_166,biden-to-Obama,FAKE
biden-to-Obama_167,biden-to-Obama,FAKE
biden-to-Obama_168,biden-to-Obama,FAKE
biden-to-Obama_169,biden-to-Obama,FAKE
biden-to-Obama_170,biden-to-Obama,FAKE
biden-to-Obama_171,biden-to-Obama,FAKE
biden-to-Obama_172,biden-to-Obama,FAKE
biden-to-Obama_173,biden-to-Obama,FAKE
biden-to-Obama_174,biden-to-Obama,FAKE
biden-to-Obama_175,biden-to-Obama,FAKE
biden-to-Obama_176,biden-to-Obama,FAKE
biden-to-Obama_177,biden-to-Obama,FAKE
biden-to-Obama_178,biden-to-Obama,FAKE
biden-to-Obama_179,biden-to-Obama,FAKE
biden-to-Obama_180,biden-to-Obama,FAKE
biden-to-Obama_181,biden-to-Obama,FAKE
biden-to-Obama_182,biden-to-Obama,FAKE
biden-to-Obama_183,biden-to-Obama,FAKE
biden-to-Obama_184,biden-to-Obama,FAKE
biden-to-Obama_185,biden-to-Obama,FAKE
biden-to-Obama_186,biden-to-Obama,FAKE
biden-to-Obama_187,biden-to-Obama,FAKE
biden-to-Obama_188,biden-to-Obama,FAKE
biden-to-Obama_189,biden-to-Obama,FAKE
biden-to-Obama_190,biden-to-Obama,FAKE
biden-to-Obama_191,biden-to-Obama,FAKE
biden-to-Obama_192,biden-to-Obama,FAKE
biden-to-Obama_193,biden-to-Obama,FAKE
biden-to-Obama_194,biden-to-Obama,FAKE
biden-to-Obama_195,biden-to-Obama,FAKE
biden-to-Obama_196,biden-to-Obama,FAKE
biden-to-Obama_197,biden-to-Obama,FAKE
biden-to-Obama_198,biden-to-Obama,FAKE
biden-to-Obama_199,biden-to-Obama,FAKE
biden-to-ryan_0,biden-to-ryan,FAKE
biden-to-ryan_1,biden-to-ryan,FAKE
biden-to-ryan_2,biden-to-ryan,FAKE
biden-to-ryan_3,biden-to-ryan,FAKE
biden-to-ryan_4,biden-to-ryan,FAKE
biden-to-ryan_5,biden-to-ryan,FAKE
biden-to-ryan_6,biden-to-ryan,FAKE
biden-to-ryan_7,biden-to-ryan,FAKE
biden-to-ryan_8,biden-to-ryan,FAKE
biden-to-ryan_9,biden-to-ryan,FAKE
biden-to-ryan_10,biden-to-ryan,FAKE
biden-to-ryan_11,biden-to-ryan,FAKE
biden-to-ryan_12,biden-to-ryan,FAKE
biden-to-ryan_13,biden-to-ryan,FAKE
biden-to-ryan_14,biden-to-ryan,FAKE
biden-to-ryan_15,biden-to-ryan,FAKE
biden-to-ryan_16,biden-to-ryan,FAKE
biden-to-ryan_17,biden-to-ryan,FAKE
biden-to-ryan_18,biden-to-ryan,FAKE
biden-to-ryan_19,biden-to-ryan,FAKE
biden-to-ryan_20,biden-to-ryan,FAKE
biden-to-ryan_21,biden-to-ryan,FAKE
biden-to-ryan_22,biden-to-ryan,FAKE
biden-to-ryan_23,biden-to-ryan,FAKE
biden-to-ryan_24,biden-to-ryan,FAKE
biden-to-ryan_25,biden-to-ryan,FAKE
biden-to-ryan_26,biden-to-ryan,FAKE
biden-to-ryan_27,biden-to-ryan,FAKE
biden-to-ryan_28,biden-to-ryan,FAKE
biden-to-ryan_29,biden-to-ryan,FAKE
biden-to-ryan_30,biden-to-ryan,FAKE
biden-to-ryan_31,biden-to-ryan,FAKE
biden-to-ryan_32,biden-to-ryan,FAKE
biden-to-ryan_33,biden-to-ryan,FAKE
biden-to-ryan_34,biden-to-ryan,FAKE
biden-to-ryan_35,biden-to-ryan,FAKE
biden-to-ryan_36,biden-to-ryan,FAKE
biden-to-ryan_37,biden-to-ryan,FAKE
biden-to-ryan_38,biden-to-ryan,FAKE
biden-to-ryan_39,biden-to-ryan,FAKE
biden-to-ryan_40,biden-to-ryan,FAKE
biden-to-ryan_41,biden-to-ryan,FAKE
biden-to-ryan_42,biden-to-ryan,FAKE
biden-to-ryan_43,biden-to-ryan,FAKE
biden-to-ryan_44,biden-to-ryan,FAKE
biden-to-ryan_45,biden-to-ryan,FAKE
biden-to-ryan_46,biden-to-ryan,FAKE
biden-to-ryan_47,biden-to-ryan,FAKE
biden-to-ryan_48,biden-to-ryan,FAKE
biden-to-ryan_49,biden-to-ryan,FAKE
biden-to-ryan_50,biden-to-ryan,FAKE
biden-to-ryan_51,biden-to-ryan,FAKE
biden-to-ryan_52,biden-to-ryan,FAKE
biden-to-ryan_53,biden-to-ryan,FAKE
biden-to-ryan_54,biden-to-ryan,FAKE
biden-to-ryan_55,biden-to-ryan,FAKE
biden-to-ryan_56,biden-to-ryan,FAKE
biden-to-ryan_57,biden-to-ryan,FAKE
biden-to-ryan_58,biden-to-ryan,FAKE
biden-to-ryan_59,biden-to-ryan,FAKE
biden-to-ryan_60,biden-to-ryan,FAKE
biden-to-ryan_61,biden-to-ryan,FAKE
biden-to-ryan_62,biden-to-ryan,FAKE
biden-to-ryan_63,biden-to-ryan,FAKE
biden-to-ryan_64,biden-to-ryan,FAKE
biden-to-ryan_65,biden-to-ryan,FAKE
biden-to-ryan_66,biden-to-ryan,FAKE
biden-to-ryan_67,biden-to-ryan,FAKE
biden-to-ryan_68,biden-to-ryan,FAKE
biden-to-ryan_69,biden-to-ryan,FAKE
biden-to-ryan_70,biden-to-ryan,FAKE
biden-to-ryan_71,biden-to-ryan,FAKE
biden-to-ryan_72,biden-to-ryan,FAKE
biden-to-ryan_73,biden-to-ryan,FAKE
biden-to-ryan_74,biden-to-ryan,FAKE
biden-to-ryan_75,biden-to-ryan,FAKE
biden-to-ryan_76,biden-to-ryan,FAKE
biden-to-ryan_77,biden-to-ryan,FAKE
biden-to-ryan_78,biden-to-ryan,FAKE
biden-to-ryan_79,biden-to-ryan,FAKE
biden-to-ryan_80,biden-to-ryan,FAKE
biden-to-ryan_81,biden-to-ryan,FAKE
biden-to-ryan_82,biden-to-ryan,FAKE
biden-to-ryan_83,biden-to-ryan,FAKE
biden-to-ryan_84,biden-to-ryan,FAKE
biden-to-ryan_85,biden-to-ryan,FAKE
biden-to-ryan_86,biden-to-ryan,FAKE
biden-to-ryan_87,biden-to-ryan,FAKE
biden-to-ryan_88,biden-to-ryan,FAKE
biden-to-ryan_89,biden-to-ryan,FAKE
biden-to-ryan_90,biden-to-ryan,FAKE
biden-to-ryan_91,biden-to-ryan,FAKE
biden-to-ryan_92,biden-to-ryan,FAKE
biden-to-ryan_93,biden-to-ryan,FAKE
biden-to-ryan_94,biden-to-ryan,FAKE
biden-to-ryan_95,biden-to-ryan,FAKE
biden-to-ryan_96,biden-to-ryan,FAKE
biden-to-ryan_97,biden-to-ryan,FAKE
biden-to-ryan_98,biden-to-ryan,FAKE
biden-to-ryan_99,biden-to-ryan,FAKE
biden-to-ryan_100,biden-to-ryan,FAKE
biden-to-ryan_101,biden-to-ryan,FAKE
biden-to-ryan_102,biden-to-ryan,FAKE
biden-to-ryan_103,biden-to-ryan,FAKE
biden-to-ryan_104,biden-to-ryan,FAKE
biden-to-ryan_105,biden-to-ryan,FAKE
biden-to-ryan_106,biden-to-ryan,FAKE
biden-to-ryan_107,biden-to-ryan,FAKE
biden-to-ryan_108,biden-to-ryan,FAKE
biden-to-ryan_109,biden-to-ryan,FAKE
biden-to-ryan_110,biden-to-ryan,FAKE
biden-to-ryan_111,biden-to-ryan,FAKE
biden-to-ryan_112,biden-to-ryan,FAKE
biden-to-ryan_113,biden-to-ryan,FAKE
biden-to-ryan_114,biden-to-ryan,FAKE
biden-to-ryan_115,biden-to-ryan,FAKE
biden-to-ryan_116,biden-to-ryan,FAKE
biden-to-ryan_117,biden-to-ryan,FAKE
biden-to-ryan_118,biden-to-ryan,FAKE
biden-to-ryan_119,biden-to-ryan,FAKE
biden-to-ryan_120,biden-to-ryan,FAKE
biden-to-ryan_121,biden-to-ryan,FAKE
biden-to-ryan_122,biden-to-ryan,FAKE
biden-to-ryan_123,biden-to-ryan,FAKE
biden-to-ryan_124,biden-to-ryan,FAKE
biden-to-ryan_125,biden-to-ryan,FAKE
biden-to-ryan_126,biden-to-ryan,FAKE
biden-to-ryan_127,biden-to-ryan,FAKE
biden-to-ryan_128,biden-to-ryan,FAKE
biden-to-ryan_129,biden-to-ryan,FAKE
biden-to-ryan_130,biden-to-ryan,FAKE
biden-to-ryan_131,biden-to-ryan,FAKE
biden-to-ryan_132,biden-to-ryan,FAKE
biden-to-ryan_133,biden-to-ryan,FAKE
biden-to-ryan_134,biden-to-ryan,FAKE
biden-to-ryan_135,biden-to-ryan,FAKE
biden-to-ryan_136,biden-to-ryan,FAKE
biden-to-ryan_137,biden-to-ryan,FAKE
biden-to-ryan_138,biden-to-ryan,FAKE
biden-to-ryan_139,biden-to-ryan,FAKE
biden-to-ryan_140,biden-to-ryan,FAKE
biden-to-ryan_141,biden-to-ryan,FAKE
biden-to-ryan_142,biden-to-ryan,FAKE
biden-to-ryan_143,biden-to-ryan,FAKE
biden-to-ryan_144,biden-to-ryan,FAKE
biden-to-ryan_145,biden-to-ryan,FAKE
biden-to-ryan_146,biden-to-ryan,FAKE
biden-to-ryan_147,biden-to-ryan,FAKE
biden-to-ryan_148,biden-to-ryan,FAKE
biden-to-ryan_149,biden-to-ryan,FAKE
biden-to-ryan_150,biden-to-ryan,FAKE
biden-to-ryan_151,biden-to-ryan,FAKE
biden-to-ryan_152,biden-to-ryan,FAKE
biden-to-ryan_153,biden-to-ryan,FAKE
biden-to-ryan_154,biden-to-ryan,FAKE
biden-to-ryan_155,biden-to-ryan,FAKE
biden-to-ryan_156,biden-to-ryan,FAKE
biden-to-ryan_157,biden-to-ryan,FAKE
biden-to-ryan_158,biden-to-ryan,FAKE
biden-to-ryan_159,biden-to-ryan,FAKE
biden-to-ryan_160,biden-to-ryan,FAKE
biden-to-ryan_161,biden-to-ryan,FAKE
biden-to-ryan_162,biden-to-ryan,FAKE
biden-to-ryan_163,biden-to-ryan,FAKE
biden-to-ryan_164,biden-to-ryan,FAKE
biden-to-ryan_165,biden-to-ryan,FAKE
biden-to-ryan_166,biden-to-ryan,FAKE
biden-to-ryan_167,biden-to-ryan,FAKE
biden-to-ryan_168,biden-to-ryan,FAKE
biden-to-ryan_169,biden-to-ryan,FAKE
biden-to-ryan_170,biden-to-ryan,FAKE
biden-to-ryan_171,biden-to-ryan,FAKE
biden-to-ryan_172,biden-to-ryan,FAKE
biden-to-ryan_173,biden-to-ryan,FAKE
biden-to-ryan_174,biden-to-ryan,FAKE
biden-to-ryan_175,biden-to-ryan,FAKE
biden-to-ryan_176,biden-to-ryan,FAKE
biden-to-ryan_177,biden-to-ryan,FAKE
biden-to-ryan_178,biden-to-ryan,FAKE
biden-to-ryan_179,biden-to-ryan,FAKE
biden-to-ryan_180,biden-to-ryan,FAKE
biden-to-ryan_181,biden-to-ryan,FAKE
biden-to-ryan_182,biden-to-ryan,FAKE
biden-to-ryan_183,biden-to-ryan,FAKE
biden-to-ryan_184,biden-to-ryan,FAKE
biden-to-ryan_185,biden-to-ryan,FAKE
biden-to-ryan_186,biden-to-ryan,FAKE
biden-to-ryan_187,biden-to-ryan,FAKE
biden-to-ryan_188,biden-to-ryan,FAKE
biden-to-ryan_189,biden-to-ryan,FAKE
biden-to-ryan_190,biden-to-ryan,FAKE
biden-to-ryan_191,biden-to-ryan,FAKE
biden-to-ryan_192,biden-to-ryan,FAKE
biden-to-ryan_193,biden-to-ryan,FAKE
biden-to-ryan_194,biden-to-ryan,FAKE
biden-to-ryan_195,biden-to-ryan,FAKE
biden-to-ryan_196,biden-to-ryan,FAKE
biden-to-ryan_197,biden-to-ryan,FAKE
biden-to-ryan_198,biden-to-ryan,FAKE
biden-to-ryan_199,biden-to-ryan,FAKE
biden-to-taylor_0,biden-to-taylor,FAKE
biden-to-taylor_1,biden-to-taylor,FAKE
biden-to-taylor_2,biden-to-taylor,FAKE
biden-to-taylor_3,biden-to-taylor,FAKE
biden-to-taylor_4,biden-to-taylor,FAKE
biden-to-taylor_5,biden-to-taylor,FAKE
biden-to-taylor_6,biden-to-taylor,FAKE
biden-to-taylor_7,biden-to-taylor,FAKE
biden-to-taylor_8,biden-to-taylor,FAKE
biden-to-taylor_9,biden-to-taylor,FAKE
biden-to-taylor_10,biden-to-taylor,FAKE
biden-to-taylor_11,biden-to-taylor,FAKE
biden-to-taylor_12,biden-to-taylor,FAKE
biden-to-taylor_13,biden-to-taylor,FAKE
biden-to-taylor_14,biden-to-taylor,FAKE
biden-to-taylor_15,biden-to-taylor,FAKE
biden-to-taylor_16,biden-to-taylor,FAKE
biden-to-taylor_17,biden-to-taylor,FAKE
biden-to-taylor_18,biden-to-taylor,FAKE
biden-to-taylor_19,biden-to-taylor,FAKE
biden-to-taylor_20,biden-to-taylor,FAKE
biden-to-taylor_21,biden-to-taylor,FAKE
biden-to-taylor_22,biden-to-taylor,FAKE
biden-to-taylor_23,biden-to-taylor,FAKE
biden-to-taylor_24,biden-to-taylor,FAKE
biden-to-taylor_25,biden-to-taylor,FAKE
biden-to-taylor_26,biden-to-taylor,FAKE
biden-to-taylor_27,biden-to-taylor,FAKE
biden-to-taylor_28,biden-to-taylor,FAKE
biden-to-taylor_29,biden-to-taylor,FAKE
biden-to-taylor_30,biden-to-taylor,FAKE
biden-to-taylor_31,biden-to-taylor,FAKE
biden-to-taylor_32,biden-to-taylor,FAKE
biden-to-taylor_33,biden-to-taylor,FAKE
biden-to-taylor_34,biden-to-taylor,FAKE
biden-to-taylor_35,biden-to-taylor,FAKE
biden-to-taylor_36,biden-to-taylor,FAKE
biden-to-taylor_37,biden-to-taylor,FAKE
biden-to-taylor_38,biden-to-taylor,FAKE
biden-to-taylor_39,biden-to-taylor,FAKE
biden-to-taylor_40,biden-to-taylor,FAKE
biden-to-taylor_41,biden-to-taylor,FAKE
biden-to-taylor_42,biden-to-taylor,FAKE
biden-to-taylor_43,biden-to-taylor,FAKE
biden-to-taylor_44,biden-to-taylor,FAKE
biden-to-taylor_45,biden-to-taylor,FAKE
biden-to-taylor_46,biden-to-taylor,FAKE
biden-to-taylor_47,biden-to-taylor,FAKE
biden-to-taylor_48,biden-to-taylor,FAKE
biden-to-taylor_49,biden-to-taylor,FAKE
biden-to-taylor_50,biden-to-taylor,FAKE
biden-to-taylor_51,biden-to-taylor,FAKE
biden-to-taylor_52,biden-to-taylor,FAKE
biden-to-taylor_53,biden-to-taylor,FAKE
biden-to-taylor_54,biden-to-taylor,FAKE
biden-to-taylor_55,biden-to-taylor,FAKE
biden-to-taylor_56,biden-to-taylor,FAKE
biden-to-taylor_57,biden-to-taylor,FAKE
biden-to-taylor_58,biden-to-taylor,FAKE
biden-to-taylor_59,biden-to-taylor,FAKE
biden-to-taylor_60,biden-to-taylor,FAKE
biden-to-taylor_61,biden-to-taylor,FAKE
biden-to-taylor_62,biden-to-taylor,FAKE
biden-to-taylor_63,biden-to-taylor,FAKE
biden-to-taylor_64,biden-to-taylor,FAKE
biden-to-taylor_65,biden-to-taylor,FAKE
biden-to-taylor_66,biden-to-taylor,FAKE
biden-to-taylor_67,biden-to-taylor,FAKE
biden-to-taylor_68,biden-to-taylor,FAKE
biden-to-taylor_69,biden-to-taylor,FAKE
biden-to-taylor_70,biden-to-taylor,FAKE
biden-to-taylor_71,biden-to-taylor,FAKE
biden-to-taylor_72,biden-to-taylor,FAKE
biden-to-taylor_73,biden-to-taylor,FAKE
biden-to-taylor_74,biden-to-taylor,FAKE
biden-to-taylor_75,biden-to-taylor,FAKE
biden-to-taylor_76,biden-to-taylor,FAKE
biden-to-taylor_77,biden-to-taylor,FAKE
biden-to-taylor_78,biden-to-taylor,FAKE
biden-to-taylor_79,biden-to-taylor,FAKE
biden-to-taylor_80,biden-to-taylor,FAKE
biden-to-taylor_81,biden-to-taylor,FAKE
biden-to-taylor_82,biden-to-taylor,FAKE
biden-to-taylor_83,biden-to-taylor,FAKE
biden-to-taylor_84,biden-to-taylor,FAKE
biden-to-taylor_85,biden-to-taylor,FAKE
biden-to-taylor_86,biden-to-taylor,FAKE
biden-to-taylor_87,biden-to-taylor,FAKE
biden-to-taylor_88,biden-to-taylor,FAKE
biden-to-taylor_89,biden-to-taylor,FAKE
biden-to-taylor_90,biden-to-taylor,FAKE
biden-to-taylor_91,biden-to-taylor,FAKE
biden-to-taylor_92,biden-to-taylor,FAKE
biden-to-taylor_93,biden-to-taylor,FAKE
biden-to-taylor_94,biden-to-taylor,FAKE
biden-to-taylor_95,biden-to-taylor,FAKE
biden-to-taylor_96,biden-to-taylor,FAKE
biden-to-taylor_97,biden-to-taylor,FAKE
biden-to-taylor_98,biden-to-taylor,FAKE
biden-to-taylor_99,biden-to-taylor,FAKE
biden-to-taylor_100,biden-to-taylor,FAKE
biden-to-taylor_101,biden-to-taylor,FAKE
biden-to-taylor_102,biden-to-taylor,FAKE
biden-to-taylor_103,biden-to-taylor,FAKE
biden-to-taylor_104,biden-to-taylor,FAKE
biden-to-taylor_105,biden-to-taylor,FAKE
biden-to-taylor_106,biden-to-taylor,FAKE
biden-to-taylor_107,biden-to-taylor,FAKE
biden-to-taylor_108,biden-to-taylor,FAKE
biden-to-taylor_109,biden-to-taylor,FAKE
biden-to-taylor_110,biden-to-taylor,FAKE
biden-to-taylor_111,biden-to-taylor,FAKE
biden-to-taylor_112,biden-to-taylor,FAKE
biden-to-taylor_113,biden-to-taylor,FAKE
biden-to-taylor_114,biden-to-taylor,FAKE
biden-to-taylor_115,biden-to-taylor,FAKE
biden-to-taylor_116,biden-to-taylor,FAKE
biden-to-taylor_117,biden-to-taylor,FAKE
biden-to-taylor_118,biden-to-taylor,FAKE
biden-to-taylor_119,biden-to-taylor,FAKE
biden-to-taylor_120,biden-to-taylor,FAKE
biden-to-taylor_121,biden-to-taylor,FAKE
biden-to-taylor_122,biden-to-taylor,FAKE
biden-to-taylor_123,biden-to-taylor,FAKE
biden-to-taylor_124,biden-to-taylor,FAKE
biden-to-taylor_125,biden-to-taylor,FAKE
biden-to-taylor_126,biden-to-taylor,FAKE
biden-to-taylor_127,biden-to-taylor,FAKE
biden-to-taylor_128,biden-to-taylor,FAKE
biden-to-taylor_129,biden-to-taylor,FAKE
biden-to-taylor_130,biden-to-taylor,FAKE
biden-to-taylor_131,biden-to-taylor,FAKE
biden-to-taylor_132,biden-to-taylor,FAKE
biden-to-taylor_133,biden-to-taylor,FAKE
biden-to-taylor_134,biden-to-taylor,FAKE
biden-to-taylor_135,biden-to-taylor,FAKE
biden-to-taylor_136,biden-to-taylor,FAKE
biden-to-taylor_137,biden-to-taylor,FAKE
biden-to-taylor_138,biden-to-taylor,FAKE
biden-to-taylor_139,biden-to-taylor,FAKE
biden-to-taylor_140,biden-to-taylor,FAKE
biden-to-taylor_141,biden-to-taylor,FAKE
biden-to-taylor_142,biden-to-taylor,FAKE
biden-to-taylor_143,biden-to-taylor,FAKE
biden-to-taylor_144,biden-to-taylor,FAKE
biden-to-taylor_145,biden-to-taylor,FAKE
biden-to-taylor_146,biden-to-taylor,FAKE
biden-to-taylor_147,biden-to-taylor,FAKE
biden-to-taylor_148,biden-to-taylor,FAKE
biden-to-taylor_149,biden-to-taylor,FAKE
biden-to-taylor_150,biden-to-taylor,FAKE
biden-to-taylor_151,biden-to-taylor,FAKE
biden-to-taylor_152,biden-to-taylor,FAKE
biden-to-taylor_153,biden-to-taylor,FAKE
biden-to-taylor_154,biden-to-taylor,FAKE
biden-to-taylor_155,biden-to-taylor,FAKE
biden-to-taylor_156,biden-to-taylor,FAKE
biden-to-taylor_157,biden-to-taylor,FAKE
biden-to-taylor_158,biden-to-taylor,FAKE
biden-to-taylor_159,biden-to-taylor,FAKE
biden-to-taylor_160,biden-to-taylor,FAKE
biden-to-taylor_161,biden-to-taylor,FAKE
biden-to-taylor_162,biden-to-taylor,FAKE
biden-to-taylor_163,biden-to-taylor,FAKE
biden-to-taylor_164,biden-to-taylor,FAKE
